QUANTIDADEDEFEITOS;PLANOMNT;PRIODEF;SEALINSPEÇÃO;GRUPO2DEFEITO;EQUIPEEXECUÇÃO;STATUSEXECUÇÃO
1;ALIMENTADOR;P1;TRU01C9;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;MAR01C6;árvore;LV;RETIRADA
1;ALIMENTADOR;P2;MAR01C6;poste;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;MAR01C6;poste;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;TRU01C9;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;TRU01C9;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;TRU01C9;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;TRU01C9;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;TRU01C9;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;TRU01C9;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;TRU01C9;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;TRU01C9;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SLF01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SLF01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAB01C1;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SMC01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SMC01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SMC01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SBN09F1;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SBN01C1;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SBN01C1;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;UBS09L3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;UBS09L3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;UBS09L3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;BRD01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;BRD01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;BRD01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;BRD01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;BRD01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;BRD01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;BRD01C5;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;BRD01C5;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;BRD01C5;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;ADG01C6;árvore;PO;RETIRADA
1;ALIMENTADOR;P2;ADG01C6;árvore;PO;RETIRADA
1;ALIMENTADOR;P2;ADG01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;STT01C3;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;BRD01C5;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;BRD01C5;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;BRD01C5;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;BRD01C5;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;A;STT01C3;estrutura;LM;ACOMPANHAR
1;ALIMENTADOR;A;STT01C3;estrutura;LM;ACOMPANHAR
1;ALIMENTADOR;P1;BRD01C5;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;ARS01C1;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;RSO01C5;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;MAR01C8;árvore;LV;RETIRADA
1;ALIMENTADOR;P2;MAR01C8;árvore;PO;RETIRADA
1;ALIMENTADOR;P2;MAR01C8;árvore;NI;RETIRADA
1;ALIMENTADOR;P2;MAR01C8;árvore;PO;RETIRADA
1;ALIMENTADOR;P2;MAR01C8;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;RSO01C5;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;RSO01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAB01C1;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;ODA01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;ODA01C3;árvore;NI;PEND F_PRAZO
1;ALIMENTADOR;P1;ODA01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;A;MAR01C8;cruzeta;LV;RETIRADA
1;ALIMENTADOR;A;MAR01C8;cruzeta;LV;ACOMPANHAR
1;ALIMENTADOR;A;MAR01C8;cruzeta;LV;ACOMPANHAR
1;ALIMENTADOR;A;MAR01C8;cruzeta;LV;RETIRADA
1;ALIMENTADOR;A;MAR01C8;cruzeta;LV;RETIRADA
1;ALIMENTADOR;P1;ODA01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;ODA01C3;árvore;LV;PEND F_PRAZO
1;ALIMENTADOR;P2;ODA01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;ODA01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;ODA01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;ODA01C2;árvore;PO;RETIRADA
1;ALIMENTADOR;P2;ODA01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;ODA01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;ODA01C2;árvore;PO;RETIRADA
1;ALIMENTADOR;P2;ODA01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;FQL01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;ODA01C2;condutor;LV;PEND F_PRAZO
1;ALIMENTADOR;P2;ODA01C2;poste;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;FQL01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;ADG01C1;árvore;PO;RETIRADA
1;ALIMENTADOR;P2;ADG01C1;cruzeta;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;FQL01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;A;LNC01C1;condutor;LM;ACOMPANHAR
1;ALIMENTADOR;P1;FQL01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;SMC01C3;árvore;LV;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;condutor;LM;PEND F_PRAZO
1;ALIMENTADOR;A;LNC01C1;condutor;LM;ACOMPANHAR
1;ALIMENTADOR;P1;SMC01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;A;LNC01C1;isolador;LM;ACOMPANHAR
1;ALIMENTADOR;P2;LNC01C1;cruzeta;LV;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;cruzeta;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;cruzeta;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;cruzeta;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;SMC01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SMC01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;FQL01C5;árvore;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;IPS01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IPS01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IPS01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;equipamento;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;poste;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;poste;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;IPS01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;CET01C7;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;FLP01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SLF01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SLF01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SLF01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SJR01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SJR01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SJR01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SJR01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;ODA01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;ODA01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SJR01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;VLP01C4;árvore;NI;PEND F_PRAZO
1;ALIMENTADOR;P1;VLP01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;VLP01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;VLP01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;VLP01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;VLP01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;A;LNC01C1;poste;LM;ACOMPANHAR
1;ALIMENTADOR;A;LNC01C1;poste;LM;ACOMPANHAR
1;ALIMENTADOR;A;LNC01C1;poste;LM;ACOMPANHAR
1;ALIMENTADOR;A;LNC01C1;poste;LM;ACOMPANHAR
1;ALIMENTADOR;A;LNC01C1;poste;LM;ACOMPANHAR
1;ALIMENTADOR;A;LNC01C1;poste;LM;ACOMPANHAR
1;ALIMENTADOR;A;LNC01C1;poste;LM;ACOMPANHAR
1;ALIMENTADOR;A;LNC01C1;poste;LM;ACOMPANHAR
1;ALIMENTADOR;A;LNC01C1;poste;LM;ACOMPANHAR
1;ALIMENTADOR;A;LNC01C1;poste;LM;ACOMPANHAR
1;ALIMENTADOR;A;LNC01C1;poste;LM;ACOMPANHAR
1;ALIMENTADOR;A;LNC01C1;poste;LM;ACOMPANHAR
1;ALIMENTADOR;A;LNC01C1;poste;LM;ACOMPANHAR
1;ALIMENTADOR;P1;VLP01C4;árvore;LV;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;isolador;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;isolador;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;isolador;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;isolador;LM;PEND F_PRAZO
1;ALIMENTADOR;P2;LNC01C1;isolador;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;VLP01C4;árvore;LV;PEND F_PRAZO
1;ALIMENTADOR;P2;SBN09F2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;SBN09F2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;SBN09F2;condutor;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;VLP01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;ARG01C5;árvore;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;TRU01C5;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;BRD01C4;árvore;PO;RETIRADA
1;ALIMENTADOR;P2;BRD01C4;árvore;PO;RETIRADA
1;ALIMENTADOR;P2;BRD01C4;árvore;PO;RETIRADA
1;ALIMENTADOR;P2;BRD01C4;árvore;PO;RETIRADA
1;ALIMENTADOR;P2;BRD01C4;isolador;LV;PEND F_PRAZO
1;ALIMENTADOR;P2;BRD01C4;isolador;LV;PEND F_PRAZO
1;ALIMENTADOR;P2;BRD01C4;isolador;NI;PEND F_PRAZO
1;ALIMENTADOR;P1;TRU01C5;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;A;BRD01C4;poste;LV;ACOMPANHAR
1;ALIMENTADOR;A;BRD01C4;poste;LM;ACOMPANHAR
1;ALIMENTADOR;A;BRD01C4;poste;LV;ACOMPANHAR
1;ALIMENTADOR;P2;BRD01C4;conexão;NI;PEND F_PRAZO
1;ALIMENTADOR;P1;TRU01C5;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;TRU01C5;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;CDO01C7;árvore;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;MAB01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;RSO01C2;árvore;PO;RETIRADA
1;ALIMENTADOR;P2;RSO01C2;árvore;PO;RETIRADA
1;ALIMENTADOR;P2;RSO01C2;árvore;PO;RETIRADA
1;ALIMENTADOR;P2;RSO01C2;árvore;PO;RETIRADA
1;ALIMENTADOR;P2;RSO01C2;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;MAB01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAB01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAB01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAB01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAB01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;CET01C4;árvore;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;CET01W3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;CET01W4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;CET01W4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;CET01W4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;A;TRU01C4;poste;LM;ACOMPANHAR
1;ALIMENTADOR;P1;MAR01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAR01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAR01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAR01C7;árvore;NI;PEND F_PRAZO
1;ALIMENTADOR;P1;MAR01C7;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAR01C7;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;RNC01C1;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;RNC01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;A;MAB01C2;poste;LM;ACOMPANHAR
1;ALIMENTADOR;P1;RNC01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;RNC01C8;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;RNC01C8;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SLF01C1;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SLF01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SLF01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SLF01C7;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SLF01C7;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SLF01C7;árvore;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;SLF01C7;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;IPS01C5;poste;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;SLF01C7;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;STT01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;TRU01C7;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;TRU01C7;árvore;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;TRU01C7;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;ARG01C3;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;VLP01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;VLP01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P2;SLF01C8;árvore;PO;RETIRADA
1;ALIMENTADOR;P2;SLF01C8;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;VLP01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;VLP01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;VLP01C2;árvore;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;VLP01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;VLP01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;VLP01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;VLP01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;VLP01C2;árvore;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;SRI01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MRO01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;RSO01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SQA01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SBN09F2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SBN09F2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;SBN09F2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;BRD01C1;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;BRD01C1;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;BRD01C1;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;FLP01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAB01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IAQ01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IAQ01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IAQ01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IAQ01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IAQ01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IAQ01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IAQ01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IAQ01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IAQ01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IAQ01C4;árvore;PL;PEND F_PRAZO
1;ALIMENTADOR;P1;CDO01C5;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;CDO01C5;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAR01C6;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAR01C6;árvore;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;MAB01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAB01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAB01C2;árvore;PR;PEND F_PRAZO
1;ALIMENTADOR;P1;MAB01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAB01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAR01C8;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAR01C8;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAR01C8;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;CHT01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;CHT01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;CHT01C4;árvore;NI;PEND F_PRAZO
1;ALIMENTADOR;P1;IAQ01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IAQ01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IAQ01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IAQ01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IAQ01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IAQ01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IAQ01C3;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAR01C7;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAR01C7;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAR01C7;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;RNC01C5;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;RNC01C5;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;RNC01C5;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;RNC01C5;árvore;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;RNC01C5;árvore;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;IPS01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IPS01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IPS01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IPS01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IPS01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IPS01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IPS01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IPS01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IPS01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IPS01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IPS01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;ODA01C5;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;ODA01C5;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IPS01C7;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IPS01C7;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;IPS01C7;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;SJR01C6;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;VLP01C2;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;VLP01C2;árvore;LV;PEND F_PRAZO
2;ALIMENTADOR;P1;VLP01C2;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;SJR01C5;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;SJR01C5;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;CET01W4;árvore;LV;PEND F_PRAZO
2;ALIMENTADOR;P1;CET01W4;árvore;LV;PEND F_PRAZO
2;ALIMENTADOR;P1;MAR01C8;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;MAR01C8;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;MAR01C8;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;SBN09F2;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;MAB01C2;árvore;LV;PEND F_PRAZO
2;ALIMENTADOR;P1;IPS01C5;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;ODA01C1;árvore;NI;PEND F_PRAZO
2;ALIMENTADOR;P1;SLF01C4;árvore;NI;PEND F_PRAZO
2;ALIMENTADOR;P1;SLF01C4;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;SLF01C4;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;RNC01C7;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;SLF01C5;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;RNC01C3;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;RNC01C3;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;SLF01C2;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;ARS01C1;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;ARS01C1;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;MRO01C1;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;MRO01C1;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;MRO01C1;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;MRO01C1;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;MRO01C1;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;SQA01C2;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;SQA01C2;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;SQA01C2;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;SQA01C2;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;BRD01C2;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;BRD01C2;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;VLP01C1;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;VLP01C1;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;STT01C2;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;SLF01C3;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;MAR01C1;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;MRO01C2;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;SBN09F1;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;SBN09F1;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;SBN01C1;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;SBN01C1;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;UBS09L3;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;UBS09L3;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;BRD01C3;árvore;PO;PEND F_PRAZO
2;ALIMENTADOR;P1;BRD01C3;árvore;PO;PEND F_PRAZO
